,watt,Ir,Iy,Ib,Vr,Vy,Vb,PF,distance
348,18,10.129999999999999,1.44,6.9799999999999995,249.85,251.48000000000002,252.05,0.955,360
349,18,10.129999999999999,1.44,6.9799999999999995,249.71,251.53,252.15,0.955,360
350,18,10.14,1.44,7.0,249.26000000000002,251.13,251.4,0.955,360
351,18,10.129999999999999,1.44,6.9799999999999995,249.6,251.48000000000002,251.87,0.956,360
352,18,10.129999999999999,1.44,6.989999999999999,249.54000000000002,251.38,251.8,0.955,360
353,18,10.18,1.45,7.02,248.78,250.52,251.14000000000001,0.956,360
354,18,10.18,1.45,7.029999999999999,247.98000000000002,249.99,250.32,0.955,360
355,18,10.16,1.45,7.029999999999999,248.08,249.96,250.27,0.955,360
356,18,10.14,1.45,7.029999999999999,248.28,249.87,250.37,0.955,360
357,18,10.14,1.45,7.029999999999999,247.69,249.44,249.75,0.955,360
358,18,10.18,1.45,7.029999999999999,246.43,248.07,248.34,0.955,360
359,18,10.15,1.46,7.02,247.13,248.48000000000002,248.97,0.956,360
360,18,10.15,1.45,7.02,247.17000000000002,248.56,249.13,0.952,390
361,18,10.19,1.46,7.05,245.83,247.35,247.97,0.953,390
362,18,10.18,1.46,7.04,246.39000000000001,247.94,248.25,0.953,390
363,18,10.2,1.46,7.06,245.32,247.02,247.28,0.952,390
364,18,10.23,1.47,7.069999999999999,244.55,246.04000000000002,246.46,0.953,390
365,18,10.219999999999999,1.47,7.08,244.34,246.0,246.56,0.953,390
366,18,10.24,1.47,7.09,244.20000000000002,245.95000000000002,246.25,0.953,390
367,18,10.299999999999999,1.47,7.12,243.03,244.81,244.98000000000002,0.952,390
368,18,10.31,1.48,7.14,243.62,245.26000000000002,245.73000000000002,0.953,390
369,18,10.31,1.47,7.14,242.49,244.05,244.25,0.953,390
370,18,10.29,1.48,7.12,242.96,244.57,244.95000000000002,0.952,390
371,18,10.31,1.48,7.14,242.25,243.49,243.67000000000002,0.952,390
372,18,10.33,1.48,7.14,241.9,243.08,243.39000000000001,0.953,390
373,18,10.25,1.47,7.109999999999999,243.4,245.03,245.49,0.953,390
374,18,10.26,1.47,7.13,242.85,244.46,244.8,0.953,390
375,18,10.23,1.47,7.12,243.29000000000002,244.86,245.04000000000002,0.953,390
376,18,10.15,1.46,7.09,244.8,246.69,246.70000000000002,0.953,390
377,18,10.28,1.48,6.54,241.71,243.48000000000002,243.83,0.952,390
378,18,10.27,1.48,6.55,241.85,243.74,243.8,0.952,390
379,18,10.29,1.48,6.58,241.24,243.12,243.18,0.952,390
380,18,10.34,1.48,6.59,240.37,242.44,242.42000000000002,0.952,390
381,18,10.32,1.48,6.58,240.78,242.53,242.53,0.952,390
382,18,10.35,1.49,6.62,240.18,242.13,242.12,0.952,390
383,18,10.34,1.49,6.59,240.57,242.65,242.58,0.952,390
384,18,10.33,1.49,6.609999999999999,241.05,243.0,242.91,0.951,390
385,18,10.33,1.51,6.63,241.83,243.89000000000001,243.8,0.951,390
386,18,10.42,1.44,6.05,251.49,253.57,253.87,0.951,390
387,18,10.44,1.43,6.96,251.05,253.07,253.27,0.953,390
388,18,10.43,1.43,6.9399999999999995,251.41,253.49,253.79000000000002,0.953,390
389,18,10.379999999999999,1.43,6.92,252.88,254.75,255.15,0.952,390
390,18,10.37,1.43,6.91,253.27,255.1,255.55,0.95,420
391,18,10.35,1.42,6.8999999999999995,254.06,255.67000000000002,256.15,0.95,420
392,18,10.41,1.43,6.9399999999999995,252.26000000000002,254.18,254.24,0.95,420
393,18,10.4,1.43,6.9399999999999995,252.61,254.14000000000001,254.66,0.95,420
394,18,10.44,1.43,6.949999999999999,251.74,253.52,253.77,0.949,420
395,18,10.43,1.43,6.9399999999999995,251.62,253.5,254.0,0.949,420
396,18,10.43,1.88,6.949999999999999,251.48000000000002,252.83,253.6,0.951,420
397,18,10.44,1.44,6.9399999999999995,251.69,253.28,253.77,0.95,420
398,18,10.48,1.45,6.989999999999999,249.48000000000002,251.18,251.76000000000002,0.95,420
399,18,10.41,1.44,6.949999999999999,251.23000000000002,252.8,253.39000000000001,0.95,420
400,18,10.39,1.44,6.9399999999999995,251.32,253.02,253.56,0.949,420
401,18,10.03,1.44,6.949999999999999,251.3,252.9,253.46,0.949,420
402,18,10.43,1.44,6.9799999999999995,250.11,251.73000000000002,252.31,0.949,420
403,18,10.41,1.44,6.97,250.81,252.25,252.76000000000002,0.95,420
404,18,10.459999999999999,1.45,7.0,248.92000000000002,250.47,250.84,0.95,420
405,18,10.469999999999999,1.44,7.029999999999999,248.07,249.71,250.07,0.95,420
406,18,10.48,1.45,7.02,248.08,249.78,250.21,0.95,420
407,18,10.48,1.45,7.02,247.31,249.35,249.54000000000002,0.95,420
408,18,10.5,1.45,6.42,247.59,249.53,249.67000000000002,0.949,420
409,18,10.129999999999999,1.45,6.42,247.81,249.78,249.75,0.948,420
410,18,10.469999999999999,1.45,7.04,247.38,249.26000000000002,249.34,0.95,420
411,18,10.48,1.45,7.05,247.1,248.87,249.15,0.949,420
412,18,10.49,1.45,7.069999999999999,246.31,248.16,248.3,0.95,420
413,18,10.5,1.45,7.05,246.42000000000002,248.17000000000002,248.20000000000002,0.949,420
414,18,10.52,1.46,6.449999999999999,245.75,247.65,247.70000000000002,0.949,420
415,18,10.48,1.45,6.42,246.49,248.6,248.78,0.949,420
416,18,10.53,1.46,6.449999999999999,245.53,247.33,247.54000000000002,0.949,420
417,18,10.56,1.47,6.5,244.44,246.4,246.44,0.948,420
418,18,10.57,1.47,7.09,244.79000000000002,246.77,246.94,0.95,420
419,18,10.629999999999999,1.47,7.12,243.57,245.26000000000002,245.36,0.949,420
420,18,10.62,1.47,7.12,243.78,245.63,245.52,0.947,450
421,18,10.23,1.47,7.14,243.21,245.07,245.07,0.946,450
422,18,10.67,1.48,6.56,242.20000000000002,244.33,244.27,0.946,450
423,18,10.45,1.44,7.01,251.05,252.59,252.91,0.947,450
424,18,10.45,1.44,7.0,250.9,252.64000000000001,252.81,0.946,450
425,18,10.39,1.44,6.96,252.46,254.33,254.47,0.947,450
426,18,10.35,1.43,6.97,252.5,254.21,254.3,0.946,450
427,18,10.32,1.43,6.949999999999999,252.98000000000002,254.55,254.96,0.946,450
428,18,10.33,1.43,6.96,252.89000000000001,254.42000000000002,254.77,0.946,450
429,18,10.31,1.43,6.9399999999999995,253.97,255.69,255.95000000000002,0.947,450
430,18,10.299999999999999,1.43,6.9399999999999995,253.63,255.38,255.67000000000002,0.946,450
431,18,10.28,1.43,6.9399999999999995,254.12,255.66,256.07,0.946,450
432,18,10.299999999999999,1.43,6.949999999999999,253.42000000000002,255.03,255.38,0.947,450
433,18,10.32,1.43,6.96,253.05,254.64000000000001,254.96,0.946,450
434,18,10.31,1.44,6.96,252.98000000000002,254.65,254.99,0.946,450
435,18,10.299999999999999,1.44,6.96,252.62,254.26000000000002,254.65,0.946,450
436,18,10.32,1.44,6.96,252.02,253.76000000000002,254.15,0.947,450
437,18,10.35,1.44,6.989999999999999,250.87,252.72,252.9,0.946,450
438,18,10.379999999999999,1.45,7.01,250.21,251.96,252.20000000000002,0.947,450
439,18,10.37,1.45,7.01,250.82,252.43,252.84,0.946,450
440,18,10.41,1.45,7.02,249.93,251.45000000000002,251.8,0.947,450
441,18,10.44,1.45,7.04,249.13,250.8,250.99,0.947,450
442,18,10.42,1.45,7.04,249.74,251.58,251.6,0.947,450
443,18,10.459999999999999,1.46,7.08,248.75,250.27,250.63,0.947,450
444,18,10.48,1.46,7.08,248.20000000000002,249.97,250.09,0.947,450
445,18,10.45,1.46,7.08,248.59,250.44,250.44,0.946,450
446,18,10.5,1.46,7.09,247.20000000000002,249.11,249.16,0.947,450
447,18,10.549999999999999,1.47,7.109999999999999,246.49,248.28,248.43,0.947,450
448,18,10.459999999999999,1.46,7.08,247.74,249.56,249.55,0.947,450
449,18,10.459999999999999,1.46,7.08,247.64000000000001,249.29000000000002,249.35,0.947,450
450,18,10.49,1.47,7.1,247.48000000000002,249.09,249.16,0.944,480
451,18,10.48,1.47,7.1,246.76000000000002,248.46,248.53,0.945,480
452,18,10.459999999999999,1.47,6.489999999999999,247.08,248.94,248.85,0.943,480
453,18,10.1,1.47,6.5,246.18,248.03,248.04000000000002,0.942,480
454,18,10.16,1.47,6.51,245.79000000000002,247.47,247.59,0.943,480
455,18,10.51,1.47,6.5,245.97,247.76000000000002,247.74,0.943,480
456,18,10.54,1.47,6.529999999999999,244.8,246.58,246.59,0.943,480
457,18,10.549999999999999,1.48,6.55,244.61,246.34,246.3,0.943,480
458,18,10.56,1.48,6.55,244.02,246.12,246.14000000000001,0.943,480
459,18,10.6,1.48,6.58,243.17000000000002,244.96,245.01000000000002,0.943,480
460,18,10.58,1.48,7.1499999999999995,243.49,245.58,245.31,0.943,480
461,18,10.28,1.5,6.62,241.25,243.25,243.03,0.943,480
462,18,10.27,1.5,6.63,241.56,243.59,243.36,0.943,480
463,18,10.27,1.51,6.64,241.59,243.58,243.68,0.942,480
464,18,10.2,1.51,6.35,244.58,246.44,246.31,0.943,480
465,18,10.03,1.45,6.41,250.72,252.17000000000002,252.62,0.942,480
466,18,10.01,1.44,6.91,251.6,252.98000000000002,253.54000000000002,0.944,480
467,18,9.98,1.44,6.88,252.63,254.26000000000002,254.65,0.944,480
468,18,9.94,1.43,6.87,253.41,254.98000000000002,255.76000000000002,0.943,480
469,18,10.29,1.44,6.87,252.73000000000002,254.22,254.9,0.943,480
470,18,10.299999999999999,1.44,6.88,252.55,254.02,254.68,0.944,480
471,18,10.27,1.43,6.84,253.95000000000002,255.36,255.96,0.944,480
472,18,10.31,1.44,6.88,252.66,254.02,254.67000000000002,0.944,480
473,18,10.27,1.43,7.489999999999999,253.96,255.38,256.0,0.944,480
474,18,10.29,1.44,7.489999999999999,253.79000000000002,255.25,255.8,0.945,480
475,18,10.25,1.43,7.4799999999999995,254.23000000000002,255.84,256.18,0.944,480
476,18,10.27,1.43,7.5,252.95000000000002,254.53,254.85,0.944,480
477,18,10.26,1.43,7.5,253.32,254.8,255.32,0.945,480
478,18,10.25,1.43,7.489999999999999,253.09,254.65,255.22,0.944,480
479,18,10.219999999999999,1.43,7.4799999999999995,253.42000000000002,254.81,255.43,0.944,480
480,18,10.23,1.43,7.4799999999999995,253.04000000000002,254.62,254.97,0.942,510
481,18,10.27,1.43,7.51,251.55,253.17000000000002,253.48000000000002,0.941,510
482,18,10.28,1.44,7.52,251.38,252.82,253.31,0.941,510
483,18,10.29,1.44,7.52,251.65,253.09,253.56,0.941,510
484,18,10.31,1.44,7.529999999999999,250.48000000000002,251.98000000000002,252.43,0.941,510
485,18,10.27,1.44,7.52,250.57,252.46,252.59,0.941,510
486,18,10.33,1.45,7.55,249.36,251.04000000000002,251.29000000000002,0.942,510
487,18,9.969999999999999,1.45,7.029999999999999,249.64000000000001,251.38,251.56,0.94,510
488,18,9.98,1.45,7.55,249.78,251.54000000000002,251.63,0.941,510
489,18,10.0,1.45,7.56,249.20000000000002,250.96,251.21,0.941,510
490,18,10.0,1.45,7.569999999999999,248.49,250.29000000000002,250.34,0.941,510
491,18,10.0,1.45,7.58,248.36,250.24,250.36,0.941,510
492,18,10.049999999999999,1.46,7.58,247.78,249.49,249.57,0.939,510
493,18,10.39,1.46,6.9799999999999995,248.03,249.86,249.91,0.941,510
494,18,10.36,1.45,6.4399999999999995,247.86,249.83,250.25,0.939,510
495,18,10.36,1.45,6.96,247.58,249.33,249.51000000000002,0.941,510
496,18,10.42,1.47,7.0,245.67000000000002,247.52,247.72,0.941,510
497,18,10.459999999999999,1.47,7.02,244.9,246.57,246.94,0.941,510
498,18,10.49,1.48,7.04,244.15,245.9,245.91,0.941,510
499,18,10.45,1.46,7.02,244.9,247.01000000000002,247.02,0.94,510
500,18,10.5,1.48,7.05,243.69,245.56,245.63,0.941,510
501,18,10.459999999999999,1.48,7.06,243.76000000000002,245.8,245.96,0.94,510
502,18,10.14,1.49,7.71,243.02,244.8,245.08,0.941,510
503,18,10.28,1.52,7.18,241.02,242.55,242.79000000000002,0.941,510
504,18,10.25,1.51,7.16,241.04000000000002,242.85,243.13,0.941,510
505,18,10.19,1.5,6.34,243.35,245.47,245.42000000000002,0.939,510
506,18,10.18,1.51,6.87,244.57,246.53,246.73000000000002,0.94,510
507,18,9.87,4.85,6.35,254.28,255.34,256.43,0.939,510
508,18,9.83,4.85,6.319999999999999,255.04000000000002,256.25,257.07,0.937,510
509,18,9.79,4.85,6.3,256.24,257.40000000000003,258.56,0.938,510
510,18,9.77,1.42,6.3,256.09999999999997,257.87,258.6,0.934,540
511,18,9.76,1.42,6.29,256.85,258.53000000000003,258.89,0.935,540
512,18,9.77,1.43,6.29,256.7,258.52,258.96,0.936,540
513,18,9.75,1.43,6.279999999999999,257.37,259.12,259.67,0.935,540
514,18,9.77,1.42,6.3,256.47,258.22,258.79,0.935,540
515,18,9.81,1.43,6.319999999999999,255.62,257.28000000000003,257.67,0.936,540
516,18,9.76,1.42,7.46,256.77,258.31,258.83,0.937,540
517,18,9.77,1.43,7.46,256.45,258.11,258.43,0.938,540
518,18,9.78,1.43,7.46,256.5,258.03000000000003,258.54,0.938,540
519,18,9.77,1.42,7.46,256.65000000000003,258.23,258.57,0.937,540
520,18,9.77,1.43,7.47,256.6,258.23,258.53000000000003,0.938,540
521,18,9.77,1.43,7.47,256.56,258.11,258.57,0.938,540
522,18,9.77,1.43,7.47,256.43,257.89,258.25,0.938,540
523,18,9.78,1.43,7.4799999999999995,255.78,257.52,257.81,0.938,540
524,18,9.78,1.43,7.47,256.01,257.63,257.93,0.938,540
525,18,9.78,1.43,7.489999999999999,255.55,256.92,257.29,0.938,540
526,18,9.77,1.43,7.489999999999999,255.91,257.46,257.87,0.937,540
527,18,9.81,1.44,7.51,254.66,256.13,256.41,0.938,540
528,18,9.799999999999999,1.44,7.51,254.67000000000002,256.29,256.6,0.938,540
529,18,9.799999999999999,1.44,7.51,254.34,255.99,256.26,0.938,540
530,18,9.81,1.44,7.5,254.62,256.32,256.36,0.938,540
531,18,9.82,1.44,7.52,253.61,255.3,255.48000000000002,0.938,540
532,18,9.81,1.6099999999999999,7.529999999999999,253.73000000000002,255.28,255.73000000000002,0.938,540
533,18,9.79,1.44,7.52,254.15,255.65,255.98000000000002,0.938,540
534,18,9.82,1.44,7.01,253.28,254.85,255.13,0.936,540
535,18,9.78,1.44,6.359999999999999,254.04000000000002,255.57,256.12,0.935,540
536,18,9.78,1.44,6.37,253.78,255.25,255.9,0.935,540
537,18,9.83,1.45,6.3999999999999995,253.26000000000002,255.04000000000002,255.16,0.936,540
538,18,9.84,1.45,6.42,252.95000000000002,254.49,254.97,0.936,540
539,18,9.87,1.46,6.4399999999999995,251.53,253.26000000000002,253.64000000000001,0.936,540
540,18,9.86,1.45,6.4399999999999995,252.05,253.76000000000002,253.93,0.932,570
541,18,9.92,1.47,6.47,250.45000000000002,252.21,252.31,0.933,570
542,18,9.959999999999999,1.47,6.5,249.0,250.79000000000002,250.98000000000002,0.933,570
543,18,9.98,1.47,6.52,248.41,250.09,250.3,0.933,570
544,18,10.04,1.48,6.56,246.70000000000002,248.52,248.48000000000002,0.933,570
545,18,10.09,1.49,6.59,245.45000000000002,247.28,247.43,0.933,570
546,18,10.14,1.5,6.63,244.51000000000002,246.4,246.44,0.933,570
547,18,10.1,1.5,6.609999999999999,245.91,247.78,248.02,0.933,570
548,18,10.2,1.52,6.67,244.67000000000002,246.45000000000002,246.27,0.933,570
549,18,9.69,1.48,6.55,247.69,247.64000000000001,246.8,0.934,570
550,18,9.62,1.47,6.529999999999999,248.22,248.19,247.33,0.933,570
551,18,9.62,1.47,6.54,248.16,248.21,247.44,0.935,570
552,18,9.61,1.47,6.529999999999999,248.41,248.12,247.48000000000002,0.934,570
553,18,9.629999999999999,1.47,7.05,247.45000000000002,247.21,246.38,0.935,570
554,18,9.6,1.47,7.05,248.12,248.05,247.09,0.935,570
555,18,9.629999999999999,1.48,7.069999999999999,247.69,247.56,246.26000000000002,0.935,570
556,18,9.67,1.49,7.09,246.95000000000002,246.74,245.70000000000002,0.935,570
557,18,9.68,1.49,7.13,246.92000000000002,246.71,245.73000000000002,0.935,570
558,18,9.62,1.49,7.75,249.98000000000002,249.78,248.46,0.935,570
559,18,9.81,1.52,7.31,246.43,246.77,245.85,0.935,570
560,18,9.95,1.51,7.31,241.68,241.5,240.47,0.935,570
561,18,9.959999999999999,1.51,6.72,241.6,241.44,240.62,0.935,570
562,18,9.95,1.51,6.739999999999999,241.78,241.58,240.57,0.935,570
563,18,9.92,1.51,6.72,243.08,242.88,241.6,0.934,570
564,18,9.95,1.51,6.7299999999999995,242.79000000000002,242.70000000000002,241.88,0.935,570
565,18,9.879999999999999,1.51,6.6899999999999995,244.47,244.35,243.42000000000002,0.934,570
566,18,9.9,1.51,6.7299999999999995,243.25,243.24,242.43,0.935,570
567,18,10.31,1.51,6.64,246.27,246.07,244.96,0.934,570
568,18,10.1,5.029999999999999,6.55,251.20000000000002,250.67000000000002,249.97,0.933,570
569,18,10.129999999999999,5.06,6.54,250.65,249.85,249.64000000000001,0.934,570
570,18,9.61,1.47,6.51,251.78,251.43,250.73000000000002,0.931,600
571,18,9.969999999999999,1.47,6.51,251.55,251.22,250.53,0.931,600
572,18,10.45,5.1,6.55,250.87,250.3,249.87,0.933,600
573,18,10.49,1.48,7.17,247.86,248.11,247.08,0.932,600
574,18,10.709999999999999,1.51,7.31,241.5,241.57,240.4,0.932,600
575,18,9.92,1.53,7.3999999999999995,238.6,238.38,237.54000000000002,0.932,600
576,18,9.94,1.54,7.42,237.94,237.98000000000002,236.95000000000002,0.932,600
577,18,9.959999999999999,1.55,7.42,237.84,237.85,236.88,0.933,600
578,18,9.95,1.55,7.39,240.15,240.0,238.87,0.932,600
579,18,9.82,1.47,7.67,248.92000000000002,248.62,247.54000000000002,0.932,600
580,18,9.77,1.47,7.6499999999999995,249.98000000000002,250.07,248.74,0.932,600
581,18,9.799999999999999,1.47,6.779999999999999,249.18,248.92000000000002,247.81,0.932,600
582,18,9.79,1.47,6.779999999999999,249.81,249.34,248.26000000000002,0.931,600
583,18,9.76,1.47,7.6499999999999995,250.41,250.1,248.77,0.932,600
584,18,9.799999999999999,1.47,7.66,249.21,248.87,247.72,0.933,600
585,18,9.78,1.48,7.6899999999999995,249.13,248.98000000000002,247.63,0.933,600
586,18,9.78,1.48,6.8,249.17000000000002,248.82,247.49,0.93,600
587,18,9.709999999999999,1.47,6.7299999999999995,250.9,250.62,249.5,0.93,600
588,18,9.74,1.47,7.6499999999999995,251.12,250.81,249.45000000000002,0.933,600
589,18,9.709999999999999,1.47,6.79,250.71,250.4,249.34,0.931,600
590,18,9.7,1.47,5.819999999999999,250.86,250.69,249.65,0.93,600
591,18,9.69,1.49,6.25,252.43,252.27,251.18,0.93,600
592,18,9.76,1.48,7.6499999999999995,250.37,250.17000000000002,249.14000000000001,0.932,600
593,18,10.02,1.51,6.8999999999999995,241.35,241.1,240.22,0.932,600
594,18,10.52,1.51,7.76,239.55,239.44,238.72,0.934,600
595,18,10.65,1.52,7.84,236.52,236.38,235.79000000000002,0.932,600
596,18,10.629999999999999,1.52,7.85,236.33,236.34,235.67000000000002,0.934,600
597,18,10.629999999999999,1.52,7.85,235.53,235.48000000000002,234.73000000000002,0.933,600
598,18,10.66,1.53,7.89,234.53,234.37,233.36,0.933,600
599,18,10.69,1.54,7.89,234.05,233.84,232.72,0.933,600
600,18,10.69,1.54,7.88,233.77,233.88,232.63,0.93,630
601,18,10.68,1.54,7.279999999999999,234.01000000000002,234.12,232.96,0.929,630
602,18,10.68,1.53,7.27,234.86,234.85,233.85,0.93,630
603,18,10.7,1.54,7.31,233.81,233.65,232.52,0.93,630
604,18,10.65,1.53,7.29,235.16,235.12,233.88,0.929,630
605,18,10.66,1.53,7.27,235.13,234.95000000000002,233.97,0.929,630
606,18,10.61,1.52,7.25,236.01000000000002,236.04000000000002,235.22,0.93,630
607,18,10.719999999999999,1.54,7.319999999999999,233.73000000000002,233.97,232.81,0.93,630
608,18,10.66,1.53,7.31,235.07,235.35,234.48000000000002,0.929,630
609,18,10.66,1.54,7.91,234.43,234.61,233.72,0.93,630
610,18,10.76,1.5599999999999998,7.96,232.19,232.32,231.61,0.931,630
611,18,10.77,1.5599999999999998,7.97,232.23000000000002,232.20000000000002,231.53,0.93,630
612,18,10.75,1.5699999999999998,8.01,233.01000000000002,232.9,232.46,0.931,630
613,18,10.69,1.5599999999999998,6.14,233.99,234.19,233.51000000000002,0.929,630
614,18,10.61,1.5599999999999998,6.109999999999999,237.32,237.45000000000002,236.76000000000002,0.928,630
615,18,10.56,1.51,7.819999999999999,241.08,241.06,240.31,0.93,630
616,18,10.48,1.5,7.26,243.31,243.43,242.6,0.93,630
617,18,10.52,1.5,7.27,242.29000000000002,242.55,241.59,0.929,630
618,18,10.459999999999999,1.5,7.22,243.58,243.64000000000001,243.08,0.93,630
619,18,10.52,1.5,7.75,242.18,242.4,241.4,0.93,630
620,18,10.459999999999999,1.5,7.7299999999999995,243.5,243.47,242.81,0.93,630
621,18,10.469999999999999,1.5,7.739999999999999,243.29000000000002,243.28,242.39000000000001,0.93,630
622,18,10.469999999999999,1.5,7.739999999999999,243.21,243.16,242.37,0.93,630
623,18,10.49,1.5,7.75,242.78,242.46,241.71,0.93,630
624,18,10.49,1.51,7.76,242.39000000000001,242.19,241.38,0.93,630
625,18,10.49,1.51,7.77,242.27,242.08,241.25,0.93,630
626,18,10.51,1.52,7.77,241.75,241.47,240.68,0.93,630
627,18,10.91,1.52,7.8,240.34,240.42000000000002,239.68,0.931,630
628,18,10.92,1.52,7.81,240.17000000000002,240.08,239.36,0.93,630
629,18,10.959999999999999,1.53,7.84,239.13,238.87,238.13,0.931,630
630,18,10.969999999999999,1.53,7.84,238.98000000000002,238.77,238.27,0.928,660
631,18,11.06,1.54,7.89,236.79000000000002,236.75,236.08,0.928,660
632,18,11.11,1.54,7.8999999999999995,235.75,235.76000000000002,235.04000000000002,0.928,660
633,18,11.11,1.54,7.8999999999999995,235.77,235.81,235.21,0.928,660
634,18,11.2,1.55,7.96,233.89000000000001,233.66,233.04000000000002,0.928,660
635,18,11.24,1.5599999999999998,7.9799999999999995,233.37,233.3,232.68,0.929,660
636,18,11.31,1.5699999999999998,8.040000000000001,232.11,232.27,231.48000000000002,0.928,660
637,18,11.26,1.5799999999999998,8.08,234.26000000000002,234.39000000000001,233.12,0.926,660
638,18,10.9,1.5599999999999998,7.9799999999999995,232.41,232.28,231.24,0.928,660
639,18,10.85,1.55,7.93,234.1,234.22,233.33,0.928,660
640,18,10.879999999999999,1.55,7.96,233.48000000000002,233.74,232.82,0.928,660
